ORF,Ribo_Prints,RNA_Prints,length
ENST00000368918,220.7367875,6.876576165,8807
ENST00000401408,15.65344076,6.880849769,5330
ENST00000303635,433.8857138,6.891407078,8314
ENST00000305783,167.4460046,6.896703746,2122
ENST00000584667,1896.658318,6.898692967,2500
ENST00000265245,364.2028049,6.903579992,3283
ENST00000225573,1057.458567,6.908786456,2256
ENST00000303924,275.5866573,6.909936833,4240
ENST00000525643,3361.497851,6.916223102,818
ENST00000341776,95.14888127,6.944642196,6003
ENST00000310574,412.4615145,6.960170471,3213
ENST00000252011,83.25668704,6.976007897,3314
ENST00000272217,1265.61029,6.983548604,1789
ENST00000306954,612.2462553,6.989695498,1125
ENST00000376389,1144.95676,6.99737734,1866
ENST00000620340,29.80201325,6.999163023,8169
ENST00000450241,30.21122778,6.999163023,7500
ENST00000251507,49.60837903,6.999163023,2899
ENST00000464456,61.30483573,6.999163023,5732
ENST00000361144,65.31521868,6.999163023,3838
ENST00000393430,112.8723215,6.999163023,3250
ENST00000622211,158.9585517,6.999163023,2939
ENST00000298292,213.8648965,6.999163023,2963
ENST00000356990,215.2720696,6.999163023,2598
ENST00000330198,217.211203,6.999163023,7043
ENST00000481551,243.5440215,6.999163023,4093
ENST00000411539,304.8537938,6.999163023,3807
ENST00000593250,481.9192256,6.999163023,3309
ENST00000313234,501.400494,6.999163023,3894
ENST00000375142,541.384114,6.999163023,1686
ENST00000261489,631.0092015,6.999163023,3135
ENST00000344095,924.3275516,6.999163023,2727
ENST00000421223,1070.545387,6.999163023,3028
ENST00000566011,1305.582764,6.999163023,2786
ENST00000436913,1660.658059,6.999163023,2590
ENST00000452248,2591.988709,6.999163023,1296
ENST00000285735,12493.5591,6.999163023,2199
ENST00000494290,0,6.999163023,1593
ENST00000428135,0,6.999163023,6357
ENST00000315567,335.9916515,7.000308736,1175
ENST00000357166,462.9398782,7.002226784,4571
ENST00000367262,2931.092869,7.0116678,3119
ENST00000428826,78.10099952,7.014302895,4633
ENST00000262259,105.9873904,7.017370486,6552
ENST00000229633,393.7852658,7.022395006,3325
ENST00000317811,890.625439,7.041109226,2406
ENST00000366661,157.0184898,7.048649881,3276
ENST00000355527,923.1921304,7.064988683,2627
ENST00000329565,692.0484929,7.065963094,3264
ENST00000250113,528.4968631,7.070172455,2987
ENST00000376499,163.8777763,7.071604599,4135
ENST00000261369,572.8604773,7.073285581,1987
ENST00000329276,579.2005272,7.075698586,1913
ENST00000295304,410.4533685,7.104742982,1309
ENST00000370109,193.8643342,7.109684316,1768
ENST00000394140,2988.516436,7.114789536,7233
ENST00000324787,7068.29593,7.117465425,4210
ENST00000333503,1555.05103,7.130436063,3164
ENST00000376285,45.11591044,7.141125822,2484
ENST00000243389,519.5581016,7.158712083,5772
ENST00000304046,0,7.163081446,2109
ENST00000417955,34.4958519,7.169874316,4988
ENST00000367106,72.03073786,7.169874316,2329
ENST00000382788,113.879014,7.169874316,5512
ENST00000298097,160.3477288,7.169874316,3853
ENST00000396113,165.7111425,7.169874316,2549
ENST00000370756,166.9782219,7.169874316,4450
ENST00000487078,176.2215019,7.169874316,3261
ENST00000467136,185.5528428,7.169874316,7987
ENST00000396663,193.4745307,7.169874316,3212
ENST00000442371,275.5684005,7.169874316,5972
ENST00000264709,282.0561861,7.169874316,9501
ENST00000373066,288.0673502,7.169874316,3714
ENST00000378036,293.1623004,7.169874316,2452
ENST00000549273,357.5095962,7.169874316,1036
ENST00000512560,422.5445891,7.169874316,4799
ENST00000003912,461.2017441,7.169874316,5481
ENST00000295079,488.0673053,7.169874316,1495
ENST00000354925,501.9376304,7.169874316,3359
ENST00000494481,653.4153632,7.169874316,3525
ENST00000264848,657.8129583,7.169874316,2277
ENST00000375846,778.6926429,7.169874316,8505
ENST00000398092,1619.780997,7.169874316,939
ENST00000544017,2435.418795,7.169874316,2572
ENST00000330909,0,7.169874316,7415
ENST00000249344,136.6638176,7.171276051,5116
ENST00000367012,236.4387837,7.173995723,5222
ENST00000342649,164.9156981,7.17756026,3370
ENST00000264954,2746.063098,7.181070516,2653
ENST00000566621,303.6373723,7.18488452,2872
ENST00000197268,222.228507,7.192491432,4711
ENST00000269397,149.68031,7.199479653,2675
ENST00000264230,129.4835881,7.206865928,2218
ENST00000316077,211.27356,7.211963415,4385
ENST00000375377,62.13450159,7.215532447,9324
ENST00000381249,147.6259493,7.215698519,1560
ENST00000379263,186.4479868,7.219189161,2291
ENST00000328631,119.1392645,7.220654915,1746
ENST00000355689,0,7.220901993,5744
ENST00000371437,4086.48889,7.224475186,421
ENST00000225728,1672.277248,7.22963359,1629
ENST00000261600,121.7835238,7.242019673,2108
ENST00000223500,350.6984369,7.250664562,1901
ENST00000355209,2167.838756,7.254302184,4468
ENST00000262519,114.1004296,7.25971846,5991
ENST00000369838,1071.697502,7.261705471,4603
ENST00000375587,1343.452866,7.267498741,8293
ENST00000287934,154.4179,7.267843916,6894
ENST00000319248,0,7.268187969,945
ENST00000204549,156.5516422,7.268492871,2823
ENST00000203407,1982.664687,7.270065075,1595
ENST00000392017,192.3746193,7.275259085,3298
ENST00000194530,82.33614005,7.278718586,2222
ENST00000266943,50.58638617,7.283717712,3302
ENST00000287996,683.4039691,7.284302472,4268
ENST00000377990,121.4717885,7.285346039,5803
ENST00000373020,633.787313,7.289666284,3768
ENST00000533050,313.6603234,7.307182483,2016
ENST00000368300,1455.842789,7.312972121,3178
ENST00000222482,707.1885167,7.322214462,2790
ENST00000464506,771.9040967,7.322585154,2034
ENST00000371652,6790.997023,7.33011809,7703
ENST00000525621,319.484397,7.331592537,4243
ENST00000372457,1600.767635,7.333842335,1968
ENST00000465995,0,7.337007827,2970
ENST00000307138,10.32226715,7.340585609,7911
ENST00000536680,19.11821621,7.340585609,6943
ENST00000276204,25.85832224,7.340585609,6664
ENST00000373855,33.70952796,7.340585609,7660
ENST00000361961,37.78418731,7.340585609,6601
ENST00000311507,96.91621395,7.340585609,1447
ENST00000369271,116.4137712,7.340585609,3964
ENST00000510118,126.7535659,7.340585609,5992
ENST00000358220,141.915517,7.340585609,4582
ENST00000415585,145.6441695,7.340585609,2074
ENST00000455394,158.222893,7.340585609,5462
ENST00000508024,166.4712117,7.340585609,2103
ENST00000374612,167.702334,7.340585609,2694
ENST00000371946,169.9716651,7.340585609,2719
ENST00000359242,170.1425844,7.340585609,7560
ENST00000353868,175.1624708,7.340585609,3568
ENST00000369644,204.3117389,7.340585609,4100
ENST00000544341,207.7931453,7.340585609,945
ENST00000631044,246.6477847,7.340585609,4668
ENST00000374479,282.1549061,7.340585609,2047
ENST00000377797,344.7688161,7.340585609,5095
ENST00000372652,441.15352,7.340585609,2363
ENST00000394607,452.3640744,7.340585609,6454
ENST00000286175,457.3478155,7.340585609,1370
ENST00000545135,704.1693071,7.340585609,4883
ENST00000457047,803.386094,7.340585609,1328
ENST00000373608,1143.6199,7.340585609,2563
ENST00000307076,1419.321229,7.340585609,2047
ENST00000357348,1966.088812,7.340585609,2212
ENST00000330636,7749.910501,7.340585609,7312
ENST00000358064,19700.81337,7.340585609,1918
ENST00000488965,0,7.340585609,3926
ENST00000380715,0,7.340585609,1966
ENST00000310847,0,7.340585609,1193
ENST00000263980,511.1266307,7.341681851,4737
ENST00000295461,591.5329228,7.343355641,5302
ENST00000396398,499.3036475,7.344559938,3696
ENST00000006015,684.9963554,7.345643721,2669
ENST00000216122,1012.711303,7.349763636,3458
ENST00000320241,195.3948016,7.36837582,4930
ENST00000252542,144.4461507,7.377503002,3167
ENST00000217909,207.690895,7.381499886,2507
ENST00000613854,7123.114949,7.385028695,508
ENST00000264866,83.28402223,7.385997981,2967
ENST00000222005,3782.278298,7.386236017,1618
ENST00000449606,738.5636328,7.389932852,5196
ENST00000254765,69.58938461,7.393131687,1879
ENST00000311083,667.2419176,7.39688594,908
ENST00000319380,93.81176524,7.429772525,5377
ENST00000369516,817.287811,7.430696669,3216
ENST00000397728,626.2779705,7.435210021,4886
ENST00000633556,50.77105751,7.436889588,10039
ENST00000295802,221.5431523,7.437670774,3141
ENST00000355610,113.442471,7.440768293,3798
ENST00000369842,1833.874897,7.453237731,1281
ENST00000300101,94.87640035,7.457178379,6268
ENST00000370508,412.8805798,7.457461908,1978
ENST00000241416,232.0827777,7.458843712,5214
ENST00000264444,375.2071537,7.46020879,5549
ENST00000239165,272.4229159,7.467467307,1363
ENST00000610020,584.6862449,7.46974674,16899
ENST00000258742,174.9147752,7.470402275,1571
ENST00000248633,47.49192992,7.483889662,4369
ENST00000409900,125.1871319,7.485902987,3156
ENST00000382564,457.695574,7.486389267,1416
ENST00000205214,21.56162551,7.492466353,3581
ENST00000328848,6091.730278,7.498971177,507
ENST00000343776,0,7.499884226,8543
ENST00000254654,352.5836587,7.501558339,1455
ENST00000370114,185.3274358,7.503157593,2825
ENST00000242159,480.9754021,7.503852604,2016
ENST00000290039,165.6266558,7.50987296,5274
ENST00000436636,59.30610937,7.510611118,9892
ENST00000263208,14.80439508,7.511296902,4053
ENST00000427025,31.62895817,7.511296902,7500
ENST00000310343,39.50261956,7.511296902,10111
ENST00000580732,46.55067588,7.511296902,8749
ENST00000306315,48.54581367,7.511296902,5958
ENST00000370995,66.45313794,7.511296902,3482
ENST00000317020,117.0983937,7.511296902,4241
ENST00000523984,162.9402492,7.511296902,1491
ENST00000350427,231.4852229,7.511296902,2451
ENST00000428257,263.4483465,7.511296902,2534
ENST00000622530,276.0350034,7.511296902,2693
ENST00000373954,290.4323062,7.511296902,3567
ENST00000367342,332.7992887,7.511296902,4298
ENST00000576778,333.3523024,7.511296902,4729
ENST00000334801,334.8003377,7.511296902,10005
ENST00000304231,431.8136581,7.511296902,1990
ENST00000593360,546.4385039,7.511296902,3176
ENST00000379803,601.1396522,7.511296902,5129
ENST00000356654,802.2240523,7.511296902,4351
ENST00000398484,881.4928191,7.511296902,3639
ENST00000506974,929.3998408,7.511296902,833
ENST00000436336,1111.500331,7.511296902,1738
ENST00000215957,1189.673937,7.511296902,4710
ENST00000221264,1883.059511,7.511296902,1610
ENST00000476181,0,7.511296902,660
ENST00000562556,0,7.511296902,4659
ENST00000395879,0,7.511296902,2448
ENST00000445699,0,7.511296902,1723
ENST00000566228,0,7.513135428,8173
ENST00000258229,27.7693475,7.523286203,7530
ENST00000370192,58.23333826,7.53002407,4423
ENST00000367595,341.3803623,7.533888037,1293
ENST00000250448,221.5618236,7.534917333,3509
ENST00000591899,9409.947237,7.536955171,1299
ENST00000317506,330.9554892,7.543930535,5245
ENST00000290607,16.26976863,7.545072889,15637
ENST00000223864,543.4371767,7.546831227,981
ENST00000299106,377.3776138,7.557640305,3765
ENST00000176643,470.9536925,7.563840169,3703
ENST00000398174,2078.610053,7.566309877,1715
ENST00000244573,1722.251562,7.568200667,756
ENST00000332884,208.6967966,7.57317284,4768
ENST00000257013,2573.03453,7.581258177,1192
ENST00000262613,739.9569519,7.602851562,1993
ENST00000626650,133.6897394,7.604037804,5309
ENST00000334398,240.6539567,7.62317549,3952
ENST00000368662,92.90459156,7.625024734,2225
ENST00000375915,93.396274,7.625572885,9264
ENST00000460680,631.9178459,7.648837218,3600
ENST00000615182,329.9312033,7.651301838,4236
ENST00000400788,3453.710778,7.664654166,4322
ENST00000306862,45.10415362,7.666687078,2502
ENST00000326291,38.68341636,7.668476863,3080
ENST00000256319,3257.125825,7.671310374,2320
ENST00000376772,831.9034493,7.673428252,1621
ENST00000311277,192.9005891,7.676770225,7328
ENST00000334444,158.7694795,7.678980888,5790
ENST00000394833,19.13163087,7.682008195,3238
ENST00000622668,44.49376971,7.682008195,4279
ENST00000395125,44.87631683,7.682008195,5806
ENST00000338144,67.10302074,7.682008195,4263
ENST00000358392,81.79390216,7.682008195,7327
ENST00000487874,105.9736064,7.682008195,3099
ENST00000604729,149.1214901,7.682008195,6075
ENST00000325418,286.3071121,7.682008195,2797
ENST00000525153,287.9521751,7.682008195,1476
ENST00000542802,298.2931888,7.682008195,6063
ENST00000368875,485.3628885,7.682008195,3983
ENST00000602279,609.8988584,7.682008195,5507
ENST00000493905,630.4987989,7.682008195,1358
ENST00000355387,631.7963919,7.682008195,3099
ENST00000397224,912.2338001,7.682008195,4967
ENST00000397802,996.3392013,7.682008195,5494
ENST00000365779,1009.267219,7.682008195,4457
ENST00000587502,3606.751084,7.682008195,575
ENST00000379483,0,7.685253657,4736
ENST00000607772,522.8855317,7.687478932,21078
ENST00000313324,108.6580564,7.702826646,2220
ENST00000354221,240.4888159,7.704270584,5191
ENST00000267984,142.4687657,7.715304825,4866
ENST00000433477,221.2164879,7.71714444,2903
ENST00000368533,1623.368943,7.723718237,3148
ENST00000370360,98.20099927,7.724365133,2006
ENST00000243045,6134.034504,7.727217585,2019
ENST00000311956,1799.360868,7.727531207,3395
ENST00000269321,13780.77578,7.732970801,1837
ENST00000410023,61.08010512,7.741755488,5183
ENST00000306200,353.546778,7.753869825,2158
ENST00000243346,210.3011781,7.7561619,1229
ENST00000295050,38.80182369,7.773910728,3223
ENST00000491895,323.2613878,7.780676191,2916
ENST00000448775,816.2863382,7.790789524,5032
ENST00000321764,280.4908158,7.820948842,3884
ENST00000269499,59.34067003,7.823728076,5937
ENST00000372546,1537.912631,7.823862458,2169
ENST00000344641,2706.037653,7.833990934,9594
ENST00000427159,287.0259059,7.83506797,3551
ENST00000328923,1000.635405,7.837646832,2157
ENST00000354619,272.2422069,7.8402348,4994
ENST00000321556,756.2338412,7.843863038,2657
ENST00000272895,54.21858047,7.849155187,9298
ENST00000011898,1506.948927,7.850902991,4322
ENST00000613315,11.20582594,7.852719489,3451
ENST00000532437,61.0878953,7.852719489,5952
ENST00000554752,76.96986499,7.852719489,11169
ENST00000520311,116.9410908,7.852719489,3270
ENST00000419673,124.770289,7.852719489,5492
ENST00000537916,142.0210489,7.852719489,13740
ENST00000273221,179.7115184,7.852719489,5279
ENST00000394965,184.3189842,7.852719489,2430
ENST00000454295,268.5488463,7.852719489,4376
ENST00000473942,369.6261853,7.852719489,2458
ENST00000315781,385.7054203,7.852719489,2367
ENST00000256379,396.7466589,7.852719489,1995
ENST00000564415,530.8328723,7.852719489,3000
ENST00000263205,569.6051943,7.852719489,3351
ENST00000409993,870.7968905,7.852719489,3274
ENST00000370631,883.0395213,7.852719489,4189
ENST00000616199,1012.454644,7.852719489,3062
ENST00000614558,1272.28957,7.852719489,3781
ENST00000477892,2351.917828,7.852719489,3052
ENST00000602094,3282.524411,7.852719489,2738
ENST00000552242,24757.02139,7.852719489,1950
ENST00000577454,0,7.852719489,2081
ENST00000292114,2135.05921,7.855213999,3082
ENST00000305784,1691.307841,7.864081766,1051
ENST00000522111,433.2459878,7.864751235,1961
ENST00000392676,28.21504883,7.883289686,8252
ENST00000380492,135.3311767,7.890445741,4183
ENST00000261296,80.44127611,7.890625461,1797
ENST00000240333,1005.668915,7.898396294,1615
ENST00000265717,84.74009506,7.903454247,3689
ENST00000256458,311.71484,7.903643702,3431
ENST00000265849,60.45236126,7.917775141,5093
ENST00000226798,139.386748,7.928061344,978
ENST00000316843,662.0965757,7.933025928,4212
ENST00000380647,164.5734846,7.939973288,5518
ENST00000258424,5167.704532,7.940952292,690
ENST00000422660,1191.407883,7.94213969,4885
ENST00000288774,866.7949794,7.945715818,2905
ENST00000310571,684.4507862,7.959166218,4954
ENST00000360534,57.46551769,7.968115775,3573
ENST00000296424,119.8175282,7.968548466,2920
ENST00000296658,316.6498061,7.969256449,3893
ENST00000508487,512.6389228,7.970030944,1115
ENST00000268719,576.1694433,7.971737936,4122
ENST00000351071,22.1987586,7.990590372,4623
ENST00000434618,4572.048106,7.990596447,3450
ENST00000326505,189.9979974,7.994240517,4108
ENST00000379161,105.0564458,7.995858855,3480
ENST00000274849,1488.435779,8.007106406,2943
ENST00000299299,1888.635203,8.012909808,787
ENST00000306193,344.3898049,8.016439701,3440
ENST00000262525,100.7843947,8.018158279,6083
ENST00000380639,785.8219999,8.019113628,11145
ENST00000534964,22.00811672,8.023430782,4590
ENST00000613154,30.56067002,8.023430782,1863
ENST00000436985,55.86973593,8.023430782,6827
ENST00000393820,84.94683823,8.023430782,1598
ENST00000319980,99.84029288,8.023430782,3091
ENST00000610588,101.4409615,8.023430782,4175
ENST00000393238,107.1758094,8.023430782,5992
ENST00000380291,221.4689628,8.023430782,3492
ENST00000392869,251.5044256,8.023430782,10514
ENST00000370251,259.2386752,8.023430782,6320
ENST00000392547,291.5877763,8.023430782,4587
ENST00000402010,442.8249447,8.023430782,4728
ENST00000599117,497.3234075,8.023430782,3902
ENST00000294753,548.3180707,8.023430782,5336
ENST00000254770,625.5133869,8.023430782,4353
ENST00000295890,1037.272378,8.023430782,6846
ENST00000629020,1573.205701,8.023430782,3636
ENST00000397256,2832.472757,8.023430782,2466
ENST00000373605,3736.402555,8.023430782,1915
ENST00000445193,0,8.023430782,7985
ENST00000430270,0,8.023430782,1260
ENST00000507429,0,8.023430782,3537
ENST00000260505,54.56975076,8.027454569,7980
ENST00000481247,92.14613568,8.028136606,8530
ENST00000251968,90.10657438,8.039902924,1534
ENST00000355622,0,8.041686036,12677
ENST00000614565,758.1575835,8.051659872,6678
ENST00000448276,613.2143975,8.053349256,2464
ENST00000264638,419.7028932,8.062031724,5537
ENST00000311481,6330.582476,8.084757559,1901
ENST00000267202,587.2635464,8.085558868,2706
ENST00000300571,225.4331918,8.08568326,5144
ENST00000373116,1328.540819,8.085877855,953
ENST00000299601,201.4032124,8.089520106,2165
ENST00000270221,7407.781094,8.094365612,649
ENST00000335890,1953.403223,8.094540194,773
ENST00000395787,249.4084859,8.097164064,1246
ENST00000327044,498.641644,8.097222115,2757
ENST00000493196,563.0193686,8.117338546,3065
ENST00000285013,41.55834409,8.125446351,8398
ENST00000399820,40.93139605,8.133524459,4395
ENST00000216121,1690.837616,8.141715317,2013
ENST00000305352,884.8553215,8.151185504,2778
ENST00000397985,444.0126569,8.152605764,3321
ENST00000528416,947.2461449,8.15462049,3714
ENST00000326181,854.837719,8.156493314,3683
ENST00000262144,231.7249297,8.166355903,5878
ENST00000274458,702.690075,8.171248866,1435
ENST00000324198,50.0903578,8.176795272,9277
ENST00000621112,5501.872097,8.178011874,468
ENST00000335251,132.1275567,8.178661568,13208
ENST00000321037,64.97895688,8.18180946,4644
ENST00000312562,3250.7934,8.182072613,1702
ENST00000311413,621.1202167,8.182381556,2783
ENST00000217961,54.69799965,8.194142075,6521
ENST00000358825,74.52151636,8.194142075,6322
ENST00000196169,88.18243875,8.194142075,3019
ENST00000435364,88.84814779,8.194142075,3618
ENST00000391898,131.3385196,8.194142075,5263
ENST00000257604,143.8861122,8.194142075,3178
ENST00000523821,174.1421931,8.194142075,1529
ENST00000327171,195.4332408,8.194142075,5299
ENST00000156084,203.340186,8.194142075,2740
ENST00000424142,203.6642125,8.194142075,1738
ENST00000613466,312.2158099,8.194142075,1674
ENST00000395003,334.3194044,8.194142075,6465
ENST00000320339,427.0467908,8.194142075,2372
ENST00000307266,490.9799429,8.194142075,759
ENST00000561482,505.7997374,8.194142075,2505
ENST00000372970,575.8827032,8.194142075,1616
ENST00000418109,694.3391433,8.194142075,5674
ENST00000604011,836.731039,8.194142075,1135
ENST00000424491,1796.597802,8.194142075,1947
ENST00000341162,3032.554721,8.194142075,4341
ENST00000592623,7836.244706,8.194142075,873
ENST00000541064,8621.6252,8.194142075,1436
ENST00000433083,0,8.194142075,5033
ENST00000570486,0,8.194142075,2384
ENST00000370949,0,8.194142075,3034
ENST00000394457,0,8.194142075,6574
ENST00000265838,115.3975329,8.194820655,1537
ENST00000374759,504.5532157,8.201526331,4491
ENST00000303731,3559.870721,8.204245826,812
ENST00000393760,453.1203297,8.2111793,1977
ENST00000377107,380.3719644,8.226584506,3196
ENST00000401707,119.8594432,8.228870374,4739
ENST00000314167,163.3294754,8.22919131,4461
ENST00000302874,137.2604667,8.229448971,2797
ENST00000556440,54.38588057,8.237540486,2754
ENST00000263087,94.6758719,8.245603256,3803
ENST00000410022,817.1407663,8.255351441,898
ENST00000274065,256.1644485,8.259209763,869
ENST00000377072,55.86470638,8.26857433,5067
ENST00000317697,416.6969853,8.271174322,2534
ENST00000319481,154.0101498,8.279111129,4152
ENST00000380243,7269.744317,8.279617479,16564
ENST00000606793,100.3457456,8.307233833,1658
ENST00000367064,1061.762852,8.330216294,2590
ENST00000377687,290.7638991,8.336800419,3349
ENST00000285605,2046.994963,8.344077576,3213
ENST00000257347,386.3387703,8.349317641,1838
ENST00000320631,1589.512639,8.351762127,4453
ENST00000226796,302.0653919,8.352161597,1015
ENST00000620048,0,8.354865484,8365
ENST00000603357,10.54561661,8.364853368,3217
ENST00000497959,49.75715779,8.364853368,2874
ENST00000287474,67.42818292,8.364853368,2678
ENST00000377861,101.6061607,8.364853368,28227
ENST00000533290,155.6037697,8.364853368,3079
ENST00000428149,177.4724248,8.364853368,4079
ENST00000375403,204.9282312,8.364853368,3164
ENST00000382824,235.7985819,8.364853368,10386
ENST00000272444,264.9339099,8.364853368,1653
ENST00000477305,265.7620029,8.364853368,1531
ENST00000307885,310.1866625,8.364853368,6464
ENST00000266068,340.4009374,8.364853368,4559
ENST00000383703,407.8667397,8.364853368,5283
ENST00000393795,427.8426287,8.364853368,1416
ENST00000537209,465.8542543,8.364853368,8256
ENST00000373913,483.7426559,8.364853368,5056
ENST00000396556,490.4446009,8.364853368,6600
ENST00000354258,579.4118225,8.364853368,2959
ENST00000367440,615.2266373,8.364853368,1131
ENST00000263974,616.9537388,8.364853368,1359
ENST00000370220,825.3406112,8.364853368,5741
ENST00000434524,1066.921039,8.364853368,2410
ENST00000259324,1164.631544,8.364853368,4619
ENST00000419967,1423.656082,8.364853368,2269
ENST00000336156,1694.718137,8.364853368,8119
ENST00000621943,2339.138419,8.364853368,1625
ENST00000564558,0,8.364853368,4664
ENST00000618150,0,8.364853368,3211
ENST00000483815,0,8.364853368,1170
ENST00000525321,0,8.364853368,2470
ENST00000563290,29.9542072,8.373171639,5033
ENST00000283646,607.7142571,8.37390624,1813
ENST00000394391,708.1624853,8.380109419,2021
ENST00000263073,160.1505131,8.384502353,5974
ENST00000366554,242.1652235,8.390394905,2628
ENST00000265107,178.054693,8.39690108,2877
ENST00000234739,59.34527384,8.41456032,6189
ENST00000265689,96.28508744,8.423826361,2714
ENST00000262715,27.50350477,8.427423567,10775
ENST00000243563,1559.149756,8.472482574,1277
ENST00000247194,459.2423298,8.474077293,1516
ENST00000379052,735.4124261,8.475566242,2684
ENST00000395159,663.8558161,8.478831268,1252
ENST00000397420,16065.4261,8.482217383,1545
ENST00000249356,443.3559812,8.482370645,2409
ENST00000372813,1485.568669,8.493838914,1973
ENST00000305921,178.4711112,8.517700357,4768
ENST00000281741,123.1151068,8.522473305,4557
ENST00000307471,182.1798705,8.525210155,2470
ENST00000230792,59.49900758,8.525787383,3488
ENST00000328024,3398.852541,8.525815302,1590
ENST00000383791,482.3393597,8.529333881,3279
ENST00000381854,378.1843213,8.530689982,3500
ENST00000296953,29.76205286,8.535564662,7778
ENST00000366630,32.37068618,8.535564662,6690
ENST00000323180,76.64390064,8.535564662,3675
ENST00000358485,112.9311168,8.535564662,2930
ENST00000301011,224.2810811,8.535564662,3729
ENST00000341189,319.1280683,8.535564662,3730
ENST00000449552,366.0012599,8.535564662,3189
ENST00000602962,632.1504381,8.535564662,3557
ENST00000381323,745.2587639,8.535564662,4670
ENST00000479950,775.9085783,8.535564662,3330
ENST00000322910,884.7483549,8.535564662,2352
ENST00000600083,1066.929479,8.535564662,1204
ENST00000402367,2720.243981,8.535564662,1617
ENST00000289779,0,8.535564662,2096
ENST00000375633,0,8.535564662,586
ENST00000322396,45.25956869,8.54093568,3461
ENST00000517562,265.9154201,8.547594652,1041
ENST00000619387,399.8483638,8.549438443,2062
ENST00000371068,104.6653636,8.549920639,6849
ENST00000317868,123.4408481,8.552996039,2944
ENST00000366628,2146.33867,8.553147032,6324
ENST00000256441,1690.507527,8.553485365,1315
ENST00000381077,408.5597411,8.555746885,2103
ENST00000273980,110.2450505,8.566878942,7818
ENST00000309794,542.3422738,8.573519717,3814
ENST00000317135,106.1273783,8.577125536,4953
ENST00000616182,9124.504276,8.579026592,467
ENST00000368010,1938.32211,8.595074064,598
ENST00000263202,1243.575162,8.595887671,1791
ENST00000338821,71.39311692,8.609779638,7862
ENST00000396912,52.86447137,8.615044046,6612
ENST00000266077,642.0053622,8.615151036,2361
ENST00000407558,984.0396866,8.620577013,2656
ENST00000379589,983.9613839,8.62456107,2132
ENST00000369763,100.2755892,8.625906552,3313
ENST00000508632,2522.071931,8.627599039,1109
ENST00000264538,492.4883908,8.635283934,3057
ENST00000296824,1976.01934,8.651290911,9283
ENST00000281456,2567.944298,8.657254131,4415
ENST00000275227,185.589811,8.661579586,2452
ENST00000369750,564.5969705,8.674050381,2890
ENST00000295124,118.0207939,8.677048004,2375
ENST00000369839,63.05699909,8.682299063,3259
ENST00000274217,390.5494644,8.686959998,7040
ENST00000380843,887.5149908,8.689370565,1542
ENST00000258169,543.3926991,8.690489416,1101
ENST00000389658,160.212219,8.692752693,9642
ENST00000526629,45.86969184,8.706275955,3086
ENST00000533099,46.5596443,8.706275955,3641
ENST00000368331,58.17285843,8.706275955,7823
ENST00000404138,74.2560512,8.706275955,8992
ENST00000294428,118.7534476,8.706275955,4398
ENST00000540918,164.8303973,8.706275955,4117
ENST00000565280,188.4864205,8.706275955,4999
ENST00000539565,210.2710411,8.706275955,1792
ENST00000289359,211.0845997,8.706275955,939
ENST00000613459,344.4811314,8.706275955,5567
ENST00000548411,348.8094546,8.706275955,8811
ENST00000530994,402.5964914,8.706275955,5945
ENST00000262960,727.7647171,8.706275955,4295
ENST00000433818,759.5165996,8.706275955,3459
ENST00000575671,848.3120794,8.706275955,2309
ENST00000620514,1137.174301,8.706275955,1010
ENST00000398249,1778.022713,8.706275955,3524
ENST00000426923,4711.480326,8.706275955,2253
ENST00000239940,9728.153695,8.706275955,2261
ENST00000366934,0,8.706275955,3218
ENST00000343253,0,8.706275955,4867
ENST00000374710,0,8.706275955,7664
ENST00000552671,0,8.706275955,6665
ENST00000257548,128.0698331,8.722562414,3749
ENST00000263754,77.76108588,8.723124556,4410
ENST00000259873,987.8722269,8.723659089,1398
ENST00000367166,163.3334139,8.724258184,2799
ENST00000359520,115.6155116,8.724317973,8704
ENST00000331366,120.654184,8.729419102,3431
ENST00000255764,1096.926156,8.730513667,1101
ENST00000354611,547.8476362,8.733353478,5123
ENST00000542527,111.4866389,8.748953778,4469
ENST00000316218,348.8359162,8.749072394,1844
ENST00000335351,0,8.757989799,2625
ENST00000367943,480.0368348,8.760043291,1330
ENST00000361113,0,8.761336358,2803
ENST00000402738,85.60216979,8.769906582,4914
ENST00000210444,988.2753217,8.773247308,1179
ENST00000251607,205.8303559,8.783381056,2252
ENST00000622683,289.6823751,8.798100541,5911
ENST00000242067,73.04109,8.808651861,3996
ENST00000331758,203.8487178,8.814789521,4549
ENST00000543155,1254.807316,8.817274412,1831
ENST00000310864,137.4285012,8.818811156,2577
ENST00000367411,110.9860454,8.818821505,1898
ENST00000392092,285.7556386,8.82899432,1857
ENST00000315127,391.8103875,8.832165893,3744
ENST00000430524,1182.673628,8.853758714,1221
ENST00000266126,1554.563733,8.856410087,4304
ENST00000354666,749.3333538,8.856999036,3988
ENST00000575882,458.6974468,8.857648593,2168
ENST00000379380,1364.847031,8.859650012,6219
ENST00000427716,39.97043329,8.876987248,8242
ENST00000537247,50.91650387,8.876987248,2742
ENST00000382872,121.1941039,8.876987248,6617
ENST00000446488,131.372101,8.876987248,5093
ENST00000381626,191.7517824,8.876987248,1909
ENST00000435505,201.0498109,8.876987248,2446
ENST00000535724,203.5151968,8.876987248,2468
ENST00000377227,218.530434,8.876987248,2570
